,pmi,trade,ip,oil,fin,ai,copper,usd
2020-05-01,32.442475,-46.01867205914423,-41.826027972378284,-54.12435483241398,-3.875594746514356,0.7149887103944997,-12.967253712722771,-1.8530271675093468
2020-06-01,41.62907499999999,-17.72167387152882,-14.965761461577776,-35.320398484022334,-3.9035099511758076,0.5449270427086184,-3.0010008159693236,-0.29257668667239667
2020-07-01,45.47817500000001,70.1270126989255,61.83263925214673,-32.70493218571764,-3.3667580941904807,0.5925955719618345,6.6788480544635265,1.9019162860683725
2020-08-01,47.61027500000001,75.811123484731,54.557904608655264,-24.3384464741101,-2.8711693111324106,0.9040050265060235,13.415009332765159,5.061254360841538
2020-09-01,49.33029999999999,44.92880158666568,31.159536901981543,-32.978792461813946,-3.468005538155094,0.743289839581148,16.386532531527376,5.2361630495229345
2020-10-01,50.34300000000002,22.783694996976656,18.94163719468951,-30.366296016978122,-3.692663470940052,0.5215318793172662,17.05060057755268,4.855386007909002
2020-11-01,51.041750000000015,20.38467605834007,14.923797468597,-30.10702009422076,-3.1353344578054245,1.0217884073098902,20.671468445495943,5.552948217953658
2020-12-01,51.77050000000001,12.91688508364286,10.39118025427912,-22.947296118332773,-2.806515498777522,0.9270154975345762,27.593500586931064,7.048854562886209
2021-01-01,52.220499999999994,12.057484422849418,9.322851670215515,-12.969215051193084,-3.124609653392488,1.1562322215622327,31.768126332887903,7.399586044435602
2021-02-01,52.64225,2.9830507474936985,3.128844663597974,12.401603717761,-2.902654036639336,1.477932634444832,49.44034440245839,8.287452405303297
2021-03-01,53.125,10.599737331690417,5.186729773986487,94.79378668043077,-2.7399030552357364,1.7564495915428966,72.71005861492132,6.906328774306203
2021-04-01,53.44850000000001,7.587943712782841,5.4095747582930676,145.3062969433843,-2.184616518278352,1.4739631407934097,84.18314331488628,8.332499367716984
2021-05-01,53.566,3.8000925131046914,4.675023486424612,111.61489154274165,-2.478677197633846,1.3568969607527985,94.1792507919716,9.27646639105648
2021-06-01,53.57824999999998,-2.7881833583376925,4.566799910000086,80.0423629573622,-2.126994700840042,1.2786728290472258,69.29334972384416,6.230073380427836
2021-07-01,53.234749999999984,-4.337624160380161,1.1149585183689137,71.49584800872317,-2.2080909747527606,1.0663688443359638,51.94646643879306,3.1317191837697544
2021-08-01,52.94499999999999,2.865076681930301,2.723135709215052,56.62735737923188,-2.1923354310440795,0.9284458887101422,47.121181435127866,0.26254825113997127
2021-09-01,52.75224999999999,-1.7954626754617231,-2.9082057041039944,79.14491071265053,-2.486737955602939,0.7755898014526346,41.09650478067679,0.47600177329435445
2021-10-01,52.55524999999999,6.132545595393468,1.0745987581659788,101.6809719797215,-2.2414210713577627,0.987242077655228,45.60632206797077,-0.5835411895763531
2021-11-01,52.24049999999998,15.676097314069736,6.997827765330733,84.48533917155675,-2.320624930837924,0.7418956418609899,36.28557901585254,-2.862734371829867
2021-12-01,51.873749999999994,23.830824746108604,11.450914839896754,48.83689231558519,-2.678627837910293,0.6668758566507127,22.58450384045738,-6.272347515288934
2022-01-01,51.417,12.047450490439982,6.18513054402785,54.51591617754132,-2.9077309092769825,0.0557084611095644,22.299191089454993,-6.361984446155433
2022-02-01,50.86500000000001,0.30229073170102705,5.221427935061196,51.11178956344467,-3.2297778271473483,-0.21851901997270448,16.596696015858004,-5.896492816877497
2022-03-01,50.249249999999996,-11.68612092344471,0.739443722358768,71.17096388197469,-3.3828441342292357,-0.281780569831712,14.529329321752659,-7.018679926517168
2022-04-01,49.62579999999999,-4.873440824407571,0.30162889899583156,62.12967371389186,-3.057313301572374,-0.7387088878249346,9.176245393722171,-9.958639767498113
2022-05-01,49.00929999999999,2.5350677926222254,-1.3130492145049688,63.345434082125315,-3.6935513694891413,-0.6476669718216449,-8.328697784894956,-14.227085728921685
2022-06-01,48.444949999999984,10.960035687330215,1.8965612234180584,60.287051661467885,-3.524750375548871,-1.1562854569970284,-6.204950129946041,-14.065600582419947
2022-07-01,47.96497500000001,7.5764046559007925,0.9824911742127185,41.19341008835031,-3.1194040856077168,-0.8818425516810958,-22.014532266836152,-15.683305260629199
2022-08-01,47.622775,1.6155376870961025,0.6100238102596967,38.612719851758385,-2.7808606335011534,-1.115747274216847,-15.779329576666179,-15.462894185384535
2022-09-01,47.4175,4.113948607788864,0.5739259918226214,20.428429071912312,-3.4377217048391477,-1.2666174358846856,-18.407890379740465,-19.08861012972116
2022-10-01,47.35845000000001,1.159421214491596,-0.561927717705546,11.758886162103721,-3.7637954836232788,-1.297920744252283,-21.95542141018847,-19.148192236845652
2022-11-01,47.435975,-7.262920087453328,-0.48838009499666546,12.787140872167434,-2.9397409873186438,-1.2101541176835824,-15.779801121919713,-13.507841458671589
2022-12-01,47.67060000000001,-12.39210208996806,-3.8453477218700405,8.827891666413578,-2.7325327077439576,-1.3821529357229796,-11.921246768909665,-8.642121476478604
2023-01-01,47.979674999999986,-9.894238602859783,-1.2468877790934085,-1.9268764006948658,-2.5341826226711337,-0.9912963265751136,-6.968884783271633,-7.029014750505969
2023-02-01,48.321675000000006,-3.763616732942532,0.12259749528042985,-11.19195884776415,-2.516509374567838,-0.934559962196626,-9.192775958341093,-7.982718183756221
2023-03-01,48.67517500000002,6.737643020265227,3.0252954046711134,-29.570680892834034,-2.7149794777482272,-0.7304039135701718,-13.521833458785215,-5.382957678895606
2023-04-01,49.00099999999998,-0.669500845141302,-0.36785443087650194,-21.288416376477304,-2.2350046535110333,-0.4955066440900156,-13.741011293583384,-1.0482829558582152
2023-05-01,49.31754999999999,4.563874140646784,-0.14985727140196525,-32.166626363370554,-2.2132034283147473,-0.2295000942972785,-11.944558162027386,0.45194018834375793
2023-06-01,49.60139999999999,-5.037614738652074,-0.9762799509325792,-36.32221013987576,-1.7553866012152572,0.7357808329204877,-7.985362840903154,0.7052693393550857
2023-07-01,49.81010000000001,2.9141050501708454,1.3671364670213793,-23.255336421033334,-1.749078964017916,0.34742129244942366,12.944259991988293,5.331042042737044
2023-08-01,49.94557499999999,-0.5371784362675602,-0.5868109940906141,-12.928595292549772,-1.9886507358757246,0.5526475641264005,4.102470444017747,3.782603801608253
2023-09-01,49.98245000000001,1.6436320994505982,0.09248366413778797,2.703287707087787,-1.9117694147082702,0.8710699273558284,6.974016473983391,4.886825885479507
2023-10-01,49.96205,5.360687250375862,2.5947308139971703,-5.22440367049839,-2.3692001375368186,0.48775639228738427,3.620736967770277,4.992115775658257
2023-11-01,49.92392500000001,-0.41607405644558115,2.1682414603717115,-9.972704508405261,-1.7657798818916353,0.39575946643492604,1.2043051317169873,3.34002718682761
2023-12-01,49.890299999999996,3.7445660403824688,2.018792613793763,-4.93896993539662,-1.5953572100451783,1.2284293407776885,0.9189848188596805,1.741441484784978
2024-01-01,49.85885,-2.3367244287792244,-2.0650084667221402,-5.581679437117238,-1.680244507769347,0.7924957405178855,-7.526178923025794,-0.2558248645402994
2024-02-01,49.827724999999994,8.198372554282617,0.35276570363158566,-2.2577964143941975,-1.7490789879429258,1.124439668110534,-7.1329484940422905,-0.4288065916568051
2024-03-01,49.78747500000001,-1.3044434716621645,-1.8392061680537197,6.891494724349223,-1.729448236132308,0.9436394627584895,-1.7961078725205692,0.1381844893758699
2024-04-01,49.72977499999999,5.900324409926139,3.0458243441623845,6.7543750605566055,-2.0242512304029256,1.0422964294635237,9.012686539464788,-3.5843729521402468
2024-05-01,49.6659,-0.40843298017696483,0.7045496725227363,9.730693761212184,-1.6420136835835686,0.858006390248336,27.616682496506016,-2.2040972235886302
2024-06-01,49.615425,7.860120765516987,2.4045533807564468,10.628875055110697,-1.5901318043346944,0.8735975060662424,19.155951927845337,-1.992920700553591
2024-07-01,49.613000000000014,1.6218226376512712,0.4933472787829851,4.184191100769463,-1.8150582946071903,0.5066585008289636,13.4728268834436,-3.239944920631399
2024-08-01,49.67739999999999,8.720368661011868,2.1560601128247425,-7.319656812021059,-2.422453398071783,0.6494181338809907,8.830253599231597,0.8572499217554319
2024-09-01,49.814074999999995,3.1665166287629054,0.6399540150316074,-21.697487803898753,-2.2288714850717417,0.914535290526044,13.695546842339756,4.094690918780508
2024-10-01,49.993725,6.441349787515738,2.221452333897589,-15.02426086455355,-2.503810765454092,0.9912200562723918,21.80759426655272,2.8601662730260435
2024-11-01,50.16625000000001,-0.7242308114228768,0.3776489247912851,-10.509528442023107,-2.0221530586836134,0.4110960543832294,12.185500543736904,-1.2584221412899277
2024-12-01,50.28475,3.255014079046137,3.0509885716733187,-5.425777444795321,-1.9901907905020817,0.012767316958342982,6.670178312277364,-4.389236104242178
2025-01-01,50.32399999999999,4.70508259481186,1.337779627214175,-1.1790940791996718,-2.1005505493424574,-0.03537328639315164,11.44297288090106,-5.471520622188453
2025-02-01,50.288499999999985,4.797268266542454,4.086911002652505,-8.188122849694713,-2.1389471424461894,-0.5457513969699004,19.876552842479335,-3.1205725532539086
2025-03-01,50.19449999999999,14.173095576792116,4.590519649138924,-15.588825669694295,-2.739700504020777,-0.9150874643914495,23.548401740853354,-0.5434474019827107
2025-04-01,50.096500000000006,4.015081024423961,4.060914810397875,-25.329587016699673,-4.00970970131415,-0.8280657214766576,6.4642584395854685,4.453200931040458
2025-05-01,50.04999999999999,4.895868276736648,2.432506270950552,-22.91953907483145,-2.5660612692400915,-0.7665358367672941,-2.804679306800306,4.650902299799419
2025-06-01,50.05524999999999,-7.018251319336056,1.972902246465047,-16.33437092258665,-2.2848159639484953,-0.5309089773138799,7.841213789225465,6.471471966804343
2025-07-01,50.09350000000001,4.149138161895083,3.943703064819948,-16.919575145443066,-2.048540194163655,-0.35958223151964575,24.72557244953386,6.316506686674018
2025-08-01,50.158999999999985,2.3964559631105997,1.0276236378614412,-14.724022457322594,-1.9756163067237542,-0.2769588063171384,8.4290101201133,3.886724655977214
2025-09-01,50.250249999999994,9.884008233537656,3.20923874331398,-7.007205472396693,-1.978543167123698,0.13281327568843987,8.85510855297349,3.2991832299219204
2025-10-01,50.37025,0.9669004678439341,1.0572149116305996,-15.154557255193424,-2.2687001552397095,0.8004325416559991,14.487364062413398,4.400376969456898
2025-11-01,50.51974999999999,5.7889979620675325,3.8545346935842772,-13.251496856358225,-2.4967036972503425,0.7062505951176763,20.241766275917517,5.759570220554744
2025-12-01,50.685,1.7891995477949951,2.564822070402828,-15.725639734159758,-1.9503010636061895,0.6963281944128632,31.408349372837673,8.06723810316342
2026-01-01,50.84199999999999,16.90446281154392,3.199260812937399,-17.2466907519645,-2.012745349995298,1.1176977313979006,38.43230666289412,9.575673763490943
2026-02-01,50.94799999999999,19.426861008683673,3.563378566622477,-7.384099987457493,-2.413321801284215,1.3204939681166814,28.732912041708648,9.219937673347467
2026-03-01,50.98700000000001,7.093454077143435,-4.741327049570843,39.364108594264,-3.2107613849684093,1.4465366696510782,15.039245741729879,4.515787636535862
2026-04-01,50.977,-3.216675597724028,-1.84043911618621,54.18210188027792,-2.4851252390370995,1.9297371329496238,27.15515122783989,1.9781838712982225
2026-05-01,50.943749999999994,-4.8874384184072195,-3.2370906254423404,62.71881332286922,-2.1621575075848294,1.9634790637192496,34.97106584185998,1.3655452392540401
2026-06-01,50.910249999999984,-4.8874384184072195,-3.2370906254423404,22.01668487893538,-2.2528895078042295,1.9459190175203265,29.61493189846749,-1.965984443818436
2026-07-01,50.910249999999984,-4.8874384184072195,-3.2370906254423404,19.83490615675063,-2.1151453451526856,1.7826470200056235,15.27777462803459,-3.0949695902854124
